transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T000431,C01021,S00111,26-12-2024 00:23,758.49,7178305378
T000432,C04077,S01831,06-09-2024 10:37,1906.72,9758938684
T000433,C00762,S04290,09-11-2024 02:37,907.75,3635444433
T000434,C03297,S03545,05-05-2024 03:30,1208.66,5361518617
T000435,C00145,S00488,01-09-2024 21:04,1650.49,821865009
T000436,C03320,S04691,06-05-2024 00:52,1181.54,7118600857
T000437,C04387,S02745,18-01-2024 13:22,1441.9,9132029109
T000438,C01894,S00880,01-07-2024 13:48,1221.43,8894738818
T000439,C00684,S01508,12-05-2024 01:26,624.25,1977721338
T000440,C02342,S03979,26-01-2024 10:38,887.19,9817600643
T000441,C00609,S03826,11-08-2025 05:23,1880.69,1048783735
T000442,C03868,S02701,10-04-2024 10:57,476,4555397859
T000443,C03766,S01508,07-12-2024 16:28,429.63,249491275
T000444,C00647,S00084,04-11-2024 14:35,1779.3,2474538269
T000445,C02458,S04692,25-10-2025 19:29,555.09,6385808926
T000446,C04846,S01758,26-07-2025 10:32,626.94,7300590093
T000447,C04652,S03889,31-01-2025 23:54,1006.64,2666967887
T000448,C00146,S04025,17-05-2025 02:20,481.81,4660008679
T000449,C01290,S04331,16-06-2024 11:06,1408.41,8109906259
T000450,C03460,S01022,29-11-2023 18:37,1576.65,5646935921
T000451,C03670,S00449,18-05-2024 10:02,1271.74,2082611224
T000452,C04919,S02466,26-09-2025 01:39,1257.98,5109117687
T000453,C01708,S03631,01-03-2025 08:26,1895.24,6955864881
T000454,C00142,S00520,09-05-2024 13:12,102.32,5978638448
T000455,C04689,S04105,24-04-2025 08:14,1991.51,2834795291
T000456,C03790,S03695,17-06-2024 19:24,1428.65,2350808764
T000457,C02859,S03680,05-01-2025 22:46,1688.46,2114959606
T000458,C03314,S04636,22-10-2025 06:35,1494.06,9000511104
T000459,C04438,S00964,18-08-2025 00:44,1393.4,9794693243
T000460,C03166,S01196,23-05-2024 07:57,729.48,9532127104
T000461,C01370,S01101,12-04-2025 11:20,632.02,3786813095
T000462,C01244,S04919,06-03-2025 06:29,222.99,8879470667
T000463,C04398,S00545,15-04-2025 01:28,1735.5,2075337437
T000464,C04791,S02701,28-05-2024 07:31,1597.31,3995038323
T000465,C00769,S02590,22-04-2025 19:50,1389.11,2758106246
T000466,C00076,S01258,15-04-2024 11:42,1957.58,3145645655
T000467,C03925,S02063,08-08-2025 07:04,813.51,8251834966
T000468,C02739,S03301,28-08-2024 20:53,1720.14,473326590
T000469,C01563,S01538,29-03-2024 08:19,1944.81,8084071810
T000470,C02361,S02260,28-07-2024 14:20,250.85,9496889424
T000471,C03969,S03143,27-02-2025 05:57,108.11,9619319498
T000472,C04268,S03291,20-11-2024 01:59,922.47,7478820827
T000473,C00964,S02401,29-09-2025 18:09,1489.06,7080448894
T000474,C01902,S01869,28-09-2025 08:40,1397.95,3565487416
T000475,C00836,S02324,07-04-2024 11:50,1159.24,6785451686
T000476,C04130,S03206,26-07-2024 08:40,674.05,5916599701
T000477,C00840,S04856,05-01-2024 00:58,626.19,6684154480
T000478,C04995,S01312,11-12-2024 08:35,993.14,3481896986
T000479,C02493,S03781,03-01-2024 21:01,297.36,7740246238
T000480,C04001,S03420,05-07-2025 08:58,1065.28,2199883785
T000481,C02314,S00899,03-07-2025 02:04,1437.94,3195801330
T000482,C01707,S04417,11-08-2024 21:37,1624.35,4648914330
T000483,C00359,S03397,25-02-2025 17:04,1235.66,3507181234
T000484,C03147,S04747,20-05-2024 00:54,1408.31,4544445116
T000485,C03699,S04715,05-10-2025 05:09,436.61,7360978745
T000486,C04136,S02356,24-11-2023 04:38,1831.71,6864455882
T000487,C01836,S02821,02-06-2024 21:28,1286.52,9481322766
T000488,C04203,S01592,21-03-2024 18:42,562.61,3576108624
T000489,C04709,S04816,11-03-2024 10:10,1859.14,3265287426
T000490,C02859,S01368,04-05-2024 00:39,313.06,9495523654
T000491,C03680,S02672,11-08-2025 17:37,971.6,8700723914
T000492,C01254,S00931,22-06-2025 07:58,723.03,963072903
T000493,C04627,S02776,08-06-2025 09:34,246.56,3284998103
T000494,C00571,S04383,18-03-2025 00:45,239.77,2828883872
T000495,C02072,S02327,29-09-2024 17:59,1713.7,1050031611
T000496,C03626,S01990,23-06-2025 13:38,1860.48,8225351398
T000497,C04938,S00040,25-06-2024 06:06,1848.65,7376154346
T000498,C02080,S03456,08-11-2025 16:20,586.42,2450340134
T000499,C01115,S04724,06-12-2023 16:16,380.13,9074485798
T000500,C02496,S03762,01-10-2025 03:19,585.9,7064156214
T000501,C04824,S02481,29-07-2024 11:36,259.27,5402208393
T000502,C00111,S01963,24-06-2024 18:45,1256.35,139024463
T000503,C04978,S04092,09-04-2024 07:37,735.67,4919311153
T000504,C00420,S01769,11-12-2023 23:00,986.42,4418390954
T000505,C02846,S01865,03-03-2025 19:54,631.28,1902233670
T000506,C00681,S03296,19-01-2025 16:37,1328.46,314830799
T000507,C02158,S01894,05-10-2025 11:01,1805.63,1538474470
T000508,C01821,S04563,25-01-2025 09:42,1910.89,8859960308
T000509,C00149,S02568,02-09-2025 02:46,1273.73,480641467
T000510,C01920,S03074,09-04-2025 00:15,118.71,1382112781
T000511,C03428,S04753,11-02-2025 05:00,1849.34,7025228457
T000512,C00913,S04859,18-05-2025 23:23,1356.6,2182663363
T000513,C03747,S01119,13-07-2025 15:43,986.38,1914797484
T000514,C04962,S03818,24-10-2025 23:54,1487.33,7038924363
T000515,C00423,S03373,28-09-2024 00:26,568.18,4141238992
T000516,C03246,S00090,22-09-2024 22:24,1063.5,2101616687
T000517,C02362,S01375,21-11-2025 06:02,456.81,7264250367
T000518,C00182,S03610,10-07-2024 21:48,632.14,2381420960
T000519,C01070,S01188,17-07-2024 03:54,1646.27,1062096212
T000520,C03325,S00890,26-06-2024 19:08,145.04,3052164952
T000521,C03877,S01852,14-08-2025 00:43,493.11,4774592846
T000522,C02365,S04238,19-03-2024 21:24,575.64,442639995
T000523,C00495,S02930,30-05-2024 17:12,326.78,3866463541
T000524,C00839,S04295,12-09-2025 09:56,65.06,3915420880
T000525,C01474,S01567,03-05-2024 05:33,96.38,7793534141
T000526,C03591,S01192,04-12-2024 18:15,1842.33,9302215752
T000527,C01047,S03706,13-02-2024 04:27,370.09,7469695132
T000528,C00204,S03911,09-05-2025 18:16,1355.22,4053020553
T000529,C02117,S02208,24-04-2025 03:26,551.97,8824541137
T000530,C04311,S02570,07-02-2025 04:51,995.08,9001616884
T000531,C02880,S01737,09-04-2024 05:04,210.56,4586025177
T000532,C01589,S01212,17-01-2024 23:26,1473.48,4588530729
T000533,C04166,S04913,07-04-2024 15:07,1236.84,8879276856
T000534,C03383,S04193,04-05-2025 23:00,1414.41,9214397669
T000535,C04139,S00079,08-10-2024 06:47,72.98,7371451576
T000536,C02314,S02116,07-04-2025 01:47,1742.27,6840013599
T000537,C04437,S01702,09-02-2025 07:33,1706.01,8802055894
T000538,C04782,S03100,08-10-2025 08:59,372.56,7215286780
T000539,C04167,S01869,30-06-2025 23:55,1607.21,7289316720
T000540,C01515,S03003,08-12-2023 17:40,1633.68,1389683532
T000541,C00619,S02994,20-08-2024 03:27,1547.55,6986452634
T000542,C03358,S00766,16-10-2024 10:24,511.49,3322102952
T000543,C03591,S01658,06-01-2025 11:40,1454.14,754161199
T000544,C00352,S04724,23-02-2024 05:55,478.39,724159820
T000545,C00941,S03914,22-03-2025 16:24,1024.5,9127400658
T000546,C03757,S00532,31-05-2024 09:56,96.43,329792320
T000547,C03471,S01487,06-11-2024 03:35,50.2,2978819106
T000548,C02951,S04136,30-09-2024 19:22,1684.09,2009767951
T000549,C04769,S02483,20-11-2024 13:33,587.33,3269278499
T000550,C00236,S04561,19-09-2024 10:17,1618.93,837313126
T000551,C00589,S03619,16-01-2024 18:30,549.56,6832233652
T000552,C02314,S03145,29-07-2024 17:00,178.7,7741151606
T000553,C04184,S02282,12-10-2024 14:49,1313.91,517074651
T000554,C04064,S00061,06-06-2025 09:11,1861.02,7371824539
T000555,C01423,S01508,23-09-2025 01:17,210.4,2632327249
T000556,C03445,S04211,11-02-2025 11:05,1201.62,24614132
T000557,C04683,S03271,15-06-2024 12:26,152.44,4743828485
T000558,C00770,S03600,11-07-2024 01:08,838.46,3896852006
T000559,C03595,S00288,30-06-2025 08:02,1999.67,4256337235
T000560,C02875,S04529,28-09-2024 21:43,1801.49,8537279482
T000561,C00674,S03342,14-08-2024 16:34,64.04,621713608
T000562,C00188,S01562,24-08-2025 05:34,263.26,8335145483
T000563,C02021,S00448,29-03-2024 14:22,1400.64,8210347182
T000564,C02563,S02407,23-06-2025 04:16,530.06,7864689307
T000565,C00715,S00252,13-09-2025 23:15,759.8,4635615617
T000566,C02438,S03107,05-12-2023 07:59,181.64,5683977601
T000567,C04643,S02430,08-09-2025 18:40,1916.44,5376560150
T000568,C02671,S02914,28-02-2024 18:59,602.23,3250081110
T000569,C04035,S03973,28-11-2024 06:55,273.33,2637912455
T000570,C03016,S02654,10-01-2025 14:15,1562.23,8910365948
T000571,C03628,S02847,14-01-2025 14:05,118.45,61076172
T000572,C03134,S02440,01-10-2024 03:01,1846,5896617641
T000573,C04800,S01588,08-12-2024 13:01,1703.11,3918754757
T000574,C00855,S00499,07-11-2025 03:21,670.2,3409378052
T000575,C03235,S04243,12-04-2025 02:03,1156.83,3790009012
T000576,C02107,S01199,12-03-2024 14:20,390.38,6749774680
T000577,C01383,S04361,02-12-2024 02:33,669.68,8482392178
T000578,C01585,S04139,31-10-2024 02:23,62.42,2617661629
T000579,C03485,S03550,10-01-2024 10:05,330.73,8980345908
T000580,C01892,S03001,12-09-2025 02:52,290.49,8249131921
T000581,C03990,S03837,20-03-2025 06:19,1658.19,403214819
T000582,C03929,S03267,22-08-2025 14:16,804.8,2426598693
T000583,C04720,S01146,18-10-2024 14:32,1590.15,5029247404
T000584,C02519,S01816,08-07-2024 16:56,1382.74,8928189497
T000585,C02572,S01562,21-09-2024 19:00,997.19,2684495195
T000586,C00816,S01703,18-08-2024 00:39,56.66,5765314205
T000587,C03135,S02136,02-09-2024 13:15,219.32,8393143464
T000588,C00094,S02294,25-05-2024 04:45,550.95,2050728141
T000589,C00102,S00458,17-06-2024 23:04,416.76,9111625768
T000590,C04548,S01322,02-02-2025 06:49,1632.01,4988398355
T000591,C02497,S04073,11-06-2025 12:40,1105.48,2961287981
T000592,C01012,S03182,19-01-2025 14:08,883.99,5418791153
T000593,C02733,S00774,21-07-2025 02:16,707.19,8726428297
T000594,C00382,S04133,10-09-2024 00:23,419.75,1532668026
T000595,C01446,S03770,06-06-2025 12:41,1139.24,3741609622
T000596,C02719,S00218,23-03-2024 15:13,1825.04,8960821084
T000597,C04087,S03729,16-12-2024 08:40,1024.38,8087031022
T000598,C04367,S04456,21-04-2024 05:46,845.73,6710263596
T000599,C03945,S03204,15-05-2024 21:19,588.31,6922731163
T000600,C00614,S00376,21-05-2025 22:59,1683.33,3942741875
T000601,C01079,S03986,04-02-2024 00:17,849.75,8638508548
T000602,C00801,S01808,16-08-2025 17:20,237.22,8778478455
T000603,C04337,S01882,24-02-2024 13:00,1078.7,2016317084
T000604,C01364,S02405,10-03-2025 15:59,1050.1,8418540189
T000605,C02055,S01237,06-05-2024 15:53,1678.78,168567512
T000606,C03821,S02937,25-06-2024 16:48,1272.31,8710661148
T000607,C01665,S01701,20-07-2024 19:11,476.37,4870854440
T000608,C02224,S01282,18-05-2025 17:50,396.28,2601237266
T000609,C02283,S03731,09-04-2024 12:22,1740.59,6848807533
T000610,C03439,S00407,28-12-2023 20:52,1611.88,6440462577
T000611,C01742,S02357,25-06-2024 04:25,1788.56,2328795087
T000612,C00679,S03431,16-04-2025 02:36,931.94,4687412013
T000613,C01921,S03631,10-09-2025 21:43,921.63,4541308619
T000614,C04804,S04226,12-04-2024 06:47,149.91,6917272836
T000615,C04309,S03236,14-07-2024 23:16,1587.48,6611183661
T000616,C02864,S03609,30-05-2025 09:56,1532.28,5608338577
T000617,C03653,S02859,01-10-2025 03:41,525.66,2001172511
T000618,C04303,S00157,19-01-2024 01:25,96.12,521543597
T000619,C01950,S01006,08-06-2025 05:46,960.69,4658613074
T000620,C00379,S02445,29-12-2023 00:14,281.78,3853180671
T000621,C02774,S00486,22-06-2024 04:47,1594.78,4272328611
T000622,C01744,S04304,11-07-2025 05:08,1710.31,3488955431
T000623,C00094,S02947,18-12-2024 00:55,1544.41,280424587
T000624,C02013,S00786,16-10-2025 18:04,924.05,148058669
T000625,C00396,S03116,15-11-2025 16:53,767.09,4944322661
T000626,C02179,S04226,20-08-2024 23:49,654.36,334807072
T000627,C03066,S04901,19-03-2024 00:31,1273.9,671734965
T000628,C03504,S01686,13-03-2024 15:02,800.58,2153967929
T000629,C03611,S04334,30-07-2024 01:20,1143.69,6261514399
T000630,C02801,S02862,20-06-2025 04:17,1164.83,3408877821
T000631,C01481,S01517,19-08-2024 21:41,377.26,5343057828
T000632,C00292,S04239,17-08-2024 19:42,1885.22,2946971262
T000633,C00969,S02558,21-02-2025 05:55,1694.63,1493776174
T000634,C04142,S01595,31-07-2025 13:01,1013.53,9909830259
T000635,C04769,S00154,08-07-2024 07:56,314.97,5610685091
T000636,C02674,S00602,06-02-2024 19:38,234.39,6909350249
T000637,C00556,S03401,10-03-2024 06:05,448.79,515126491
T000638,C00903,S00846,21-03-2025 07:53,633.95,3892711329
T000639,C00286,S03125,08-05-2025 12:36,373.16,3951407875
T000640,C03821,S03964,19-02-2024 01:32,1767.41,5261561368
T000641,C03366,S03823,29-11-2024 16:20,1277.61,1086982252
T000642,C03698,S01447,26-09-2024 21:12,139.48,3909475953
T000643,C00312,S00976,25-11-2024 23:02,461.8,7957182993
T000644,C00466,S01625,28-08-2025 23:05,1067.15,876232442
T000645,C04014,S01640,29-08-2024 18:03,1706.53,3419063227
T000646,C03203,S03911,14-11-2024 09:12,158.81,3987819249
T000647,C01600,S04472,21-08-2024 11:40,1512.97,6424490086
T000648,C00683,S03656,21-04-2024 22:32,646.16,9731345088
T000649,C04634,S03456,05-11-2025 23:58,1304.43,4367567184
T000650,C01006,S04156,02-07-2024 18:51,1952.21,4458945724
T000651,C00163,S00094,08-12-2024 02:45,1524.88,2511378767
T000652,C02555,S01752,19-05-2025 09:14,170.78,7153174545
T000653,C02412,S03543,04-09-2024 22:52,240.01,1062610029
T000654,C03325,S04936,20-02-2024 03:36,238.34,1978912102
T000655,C01267,S03772,20-02-2024 22:02,125.45,2132480205
T000656,C02395,S04754,06-01-2024 06:06,1366.42,5246464792
T000657,C00024,S04427,23-07-2024 11:08,1839.68,8383662956
T000658,C01211,S02109,23-07-2025 23:38,816.3,8462698037
T000659,C01470,S04583,01-09-2024 16:18,77.71,7847147008
T000660,C00435,S00799,16-09-2025 19:50,1615.72,917308676
T000661,C00880,S02186,25-11-2023 14:27,155.81,9112768569
T000662,C00902,S04524,14-06-2024 23:23,1798.4,3601252063
T000663,C04824,S01879,11-09-2025 20:04,659.41,8805065639
T000664,C02430,S03478,03-01-2024 17:39,1955.85,3732759609
T000665,C04061,S00402,26-12-2023 13:05,1485.42,205127018
T000666,C03070,S01914,17-01-2024 04:13,1265.01,9987679081
T000667,C03465,S03295,02-02-2024 14:01,1314.17,7653795355
T000668,C03678,S02990,27-09-2025 19:37,80.4,9329495406
T000669,C04007,S02862,31-10-2025 04:58,1085.34,3292993730
T000670,C01194,S02914,03-12-2023 02:59,289.71,4372795294
T000671,C04487,S00719,23-06-2024 00:51,1729.02,670226319
T000672,C00694,S01172,20-02-2025 16:08,846.11,7866921055
T000673,C02447,S00880,20-08-2024 13:47,646.39,7877594343
T000674,C01467,S03159,21-06-2025 01:56,1617.76,6258865483
T000675,C02015,S04906,28-01-2024 11:50,1540.43,7282337465
T000676,C01286,S02955,20-03-2024 06:58,936.05,9542810142
T000677,C00842,S00728,10-03-2025 07:06,555.29,4002168456
T000678,C04646,S04338,15-03-2024 12:10,84.23,6686562545
T000679,C03214,S01343,28-12-2023 20:51,450.33,5566592066
T000680,C03474,S00689,11-10-2025 04:30,71.9,2113452566
T000681,C04119,S03453,01-03-2024 02:33,399.84,9528865994
T000682,C02741,S01439,27-09-2024 10:53,1669.75,5689544689
T000683,C02264,S04851,05-11-2025 18:02,826.24,6537730606
T000684,C04042,S03123,19-10-2025 23:19,1018.87,1222948252
T000685,C00676,S02229,16-09-2025 10:44,399.21,8034845016
T000686,C01859,S01689,20-07-2025 12:48,1233.07,3835322525
T000687,C02147,S03609,09-12-2023 05:42,912.76,5861881303
T000688,C03010,S04880,02-02-2024 04:07,143.75,6013406566
T000689,C02771,S04340,30-12-2023 02:22,269.51,5116171815
T000690,C03818,S03379,18-11-2025 16:19,585.38,7367167516
T000691,C01590,S02330,28-02-2024 05:59,900.88,2140287799
T000692,C04771,S00978,17-08-2025 21:11,1720.77,8463533273
T000693,C00656,S04127,04-02-2024 01:37,1869.23,6016791935
T000694,C02331,S00303,16-01-2024 00:26,1141.85,3394611439
T000695,C04180,S01214,03-06-2025 07:02,1280.17,3280563765
T000696,C03466,S01297,04-03-2024 16:44,147.45,5310738573
T000697,C00094,S04498,12-04-2024 11:00,1990.95,8240720191
T000698,C01090,S00474,25-04-2024 15:14,1847.53,8284461231
T000699,C04400,S00613,13-10-2024 09:50,744.13,150906256
T000700,C04783,S04442,19-03-2024 00:37,1541.59,2348901971
T000701,C03400,S03755,03-08-2024 00:47,1915.97,5293033748
T000702,C01978,S04693,21-04-2025 22:19,1928.85,4701079331
T000703,C00822,S04863,02-12-2024 01:29,771.88,2709731134
T000704,C04230,S00385,09-10-2025 04:07,1740.07,6582500672
T000705,C04777,S04542,19-03-2024 09:03,192.75,5245652245
T000706,C02925,S03111,01-12-2023 03:43,1033.13,896515749
T000707,C04159,S00587,26-06-2025 02:55,1658.97,9791038664
T000708,C04392,S01493,01-08-2024 15:40,535.29,3317823988
T000709,C00553,S02815,25-07-2024 12:25,695.05,5385431218
T000710,C00198,S04396,14-02-2024 02:27,634.92,2865775867
T000711,C03008,S02143,21-11-2024 08:48,1465.58,3838689855
T000712,C03634,S03171,24-10-2024 00:28,1324.2,1579467623
T000713,C00659,S00886,28-03-2025 23:20,362.17,8641602262
T000714,C03588,S02957,13-02-2024 06:47,132.24,7171063190
T000715,C03558,S02723,12-05-2025 13:09,853.21,9419824431
T000716,C03582,S00594,10-02-2025 07:35,268.59,7065489495
T000717,C02631,S01559,02-10-2024 10:08,1393.74,381923766
T000718,C01980,S01499,25-06-2025 12:09,813.31,3211535812
T000719,C03209,S01035,06-05-2024 11:18,1878.71,5484988449
T000720,C00006,S01194,30-08-2025 19:48,1561.92,4599371434
T000721,C01217,S01140,04-11-2024 13:02,694.4,5198688978
T000722,C04838,S02845,28-04-2024 21:26,1871.67,6098182954
T000723,C03734,S01489,20-03-2024 14:18,742.76,4700640650
T000724,C02046,S00461,08-04-2025 08:27,959.78,6347671603
T000725,C01500,S04690,11-08-2024 07:42,106.71,819254814
T000726,C02290,S01407,12-08-2024 06:39,950.08,3885545660
T000727,C01575,S03957,07-11-2024 00:46,116.11,6383892782
T000728,C00149,S04324,26-03-2024 21:40,1717.13,6368750349
T000729,C04237,S01018,14-02-2025 11:03,1945.1,6358083564
T000730,C02766,S00888,03-03-2025 08:43,1960.47,4975352274
T000731,C04995,S04692,22-09-2025 17:26,122.19,7659853817
T000732,C00878,S03642,13-01-2025 13:30,1293.25,6228788918
T000733,C04399,S01147,19-07-2024 20:34,621.57,8019764117
T000734,C04508,S04398,26-07-2024 17:11,1517.01,9987226429
T000735,C00917,S00708,30-10-2024 18:14,351.36,5124329961
T000736,C04333,S04432,27-02-2024 20:48,1117.19,27852971
T000737,C01481,S00369,26-03-2025 23:53,1322.88,3920185477
T000738,C03821,S04784,31-10-2025 03:39,1825.09,3381423071
T000739,C04238,S04496,10-03-2025 10:57,259.7,719700516
T000740,C03489,S02170,15-04-2025 21:08,1568.63,672682379
T000741,C01776,S03143,25-08-2024 19:01,1700.15,1555162272
T000742,C04479,S00338,02-02-2025 11:57,148.55,4492146245
T000743,C02487,S00377,24-10-2025 21:24,59.5,7594576407
T000744,C01953,S01978,04-01-2025 12:38,1089,9129385698
T000745,C04311,S02026,15-06-2025 05:21,1161.95,9509191862
T000746,C04539,S02043,13-11-2024 03:40,938.46,3718224904
T000747,C04068,S00511,30-05-2025 03:45,1870.89,509890370
T000748,C01767,S02122,01-07-2024 19:04,62.5,3653080650
T000749,C00391,S02984,02-10-2025 15:31,88.38,4018908309
T000750,C02014,S04148,16-01-2024 06:23,731.7,9754907318
T000751,C02863,S00162,19-01-2024 03:36,1257.4,169831416
T000752,C02986,S00396,14-11-2024 06:38,376.85,1709148289
T000753,C00934,S03996,10-11-2024 00:45,814.38,5196193259
T000754,C02059,S00963,31-05-2024 02:54,179.59,821399020
T000755,C03749,S00183,10-11-2025 01:23,1044.41,2931044787
T000756,C04950,S03196,20-07-2025 10:51,490.58,7573562957
T000757,C01551,S02749,21-10-2024 09:25,691.17,6204048154
T000758,C03667,S02386,25-06-2024 13:26,72.61,319195765
T000759,C00058,S01937,23-12-2024 18:09,185.71,806423155
T000760,C00098,S02297,15-07-2024 18:54,1636.92,7626739461
T000761,C01808,S00246,25-08-2025 15:04,1108.42,3422481620
T000762,C02775,S01597,18-06-2025 22:16,1702.22,9999227364
T000763,C01803,S01117,05-08-2024 04:15,226.59,4619708915
T000764,C02477,S00580,06-07-2025 18:48,317.24,2392531356
T000765,C03679,S01392,13-09-2025 05:51,300.7,4515470079
T000766,C04086,S02538,16-05-2024 09:18,1093.35,398698882
T000767,C01484,S04325,13-05-2024 21:18,822.48,1414297578
T000768,C01665,S02775,13-04-2025 05:58,1357.49,7276396839
T000769,C04307,S03429,11-10-2024 01:20,1574.86,4576422877
T000770,C02414,S02925,08-12-2024 04:26,1054.87,8557691581
T000771,C04901,S01148,20-05-2024 10:45,1882.64,4665088856
T000772,C02492,S04186,01-03-2024 22:01,1594.98,1106825850
